Timestamp,TrafficCount
2020-01-26 10:30:00,2830.0
2020-01-26 11:30:00,1740.0
2020-01-26 12:30:00,2790.0
2020-01-26 13:30:00,1060.0
2020-01-26 14:30:00,2810.0
2020-01-26 15:30:00,2200.0
2020-01-26 16:30:00,2470.0
2020-01-26 17:30:00,2730.0
2020-01-26 18:30:00,3120.0
2020-01-26 19:30:00,3780.0
2020-01-26 20:30:00,3910.0
2020-01-26 21:30:00,5850.0
2020-01-26 22:30:00,10920.0
2020-01-26 23:30:00,5910.0
2020-01-27 00:00:00,5910.0
2020-01-27 00:30:00,1770.0
2020-01-27 01:30:00,540.0
2020-01-27 02:30:00,6300.0
2020-01-27 03:30:00,1040.0
2020-01-27 04:30:00,2290.0
2020-01-27 05:30:00,6040.0
2020-01-27 06:30:00,4590.0
2020-01-27 07:30:00,12010.0
2020-01-27 08:30:00,49290.0
2020-01-27 09:30:00,105750.0
2020-01-27 10:30:00,192260.0
2020-01-27 11:30:00,223540.0
2020-01-27 12:30:00,129630.0
2020-01-27 13:30:00,188820.0
2020-01-27 14:30:00,189780.0
2020-01-27 15:30:00,145000.0
2020-01-27 16:30:00,127470.0
2020-01-27 17:30:00,80000.0
2020-01-27 18:30:00,57480.0
2020-01-27 19:30:00,38640.0
2020-01-27 20:30:00,23330.0
2020-01-27 21:30:00,16710.0
2020-01-27 22:30:00,10620.0
2020-01-27 23:30:00,7300.0
2020-01-28 00:30:00,2870.0
2020-01-28 01:30:00,5860.0
2020-01-28 02:30:00,2590.0
2020-01-28 03:30:00,1000.0
2020-01-28 04:30:00,420.0
2020-01-28 05:30:00,4160.0
2020-01-28 06:30:00,5080.0
2020-01-28 07:30:00,37150.0
2020-01-28 08:30:00,115690.0
2020-01-28 09:30:00,328120.0
2020-01-28 10:30:00,579120.0
2020-01-28 11:30:00,579200.0
2020-01-28 12:30:00,367530.0
2020-01-28 13:30:00,363320.0
2020-01-28 14:30:00,677090.0
2020-01-28 15:30:00,533260.0
2020-01-28 16:30:00,289770.0
2020-01-28 17:30:00,213620.0
2020-01-28 18:30:00,132040.0
2020-01-28 19:30:00,72710.0
2020-01-28 20:30:00,54120.0
2020-01-28 21:30:00,33660.0
2020-01-28 22:30:00,24180.0
2020-01-28 23:30:00,15980.0
2020-01-29 00:30:00,7510.0
2020-01-29 01:30:00,3010.0
2020-01-29 02:30:00,4000.0
2020-01-29 03:30:00,2630.0
2020-01-29 04:30:00,6400.0
2020-01-29 05:30:00,7890.0
2020-01-29 06:30:00,9020.0
2020-01-29 07:30:00,30800.0
2020-01-29 08:30:00,75480.0
2020-01-29 09:30:00,163240.0
2020-01-29 10:30:00,277620.0
2020-01-29 11:30:00,373820.0
2020-01-29 12:30:00,289170.0
2020-01-29 13:30:00,338510.0
2020-01-29 14:30:00,391300.0
2020-01-29 15:30:00,301290.0
2020-01-29 16:30:00,286050.0
2020-01-29 17:30:00,212110.0
2020-01-29 18:30:00,146280.0
2020-01-29 19:30:00,78090.0
2020-01-29 20:30:00,51290.0
2020-01-29 21:30:00,58410.0
2020-01-29 22:30:00,27390.0
2020-01-29 23:30:00,11680.0
2020-01-30 00:30:00,5440.0
2020-01-30 01:30:00,6510.0
2020-01-30 02:30:00,3390.0
2020-01-30 03:30:00,2320.0
2020-01-30 04:30:00,3170.0
2020-01-30 05:30:00,8150.0
2020-01-30 06:30:00,3580.0
2020-01-30 07:30:00,11000.0
2020-01-30 08:30:00,30250.0
2020-01-30 09:30:00,63090.0
2020-01-30 10:30:00,112690.0
2020-01-30 11:30:00,125260.0
2020-01-30 12:30:00,99990.0
2020-01-30 13:30:00,104710.0
2020-01-30 14:30:00,131080.0
2020-01-30 15:30:00,93760.0
2020-01-30 16:30:00,86390.0
2020-01-30 17:30:00,58200.0
2020-01-30 18:30:00,33930.0
2020-01-30 19:30:00,89980.0
2020-01-30 20:30:00,59700.0
2020-01-30 21:30:00,41070.0
2020-01-30 22:30:00,39230.0
2020-01-30 23:30:00,24720.0
2020-01-31 00:30:00,11610.0
2020-01-31 01:30:00,6450.0
2020-01-31 02:30:00,8310.0
2020-01-31 03:30:00,5560.0
2020-01-31 04:30:00,14270.0
2020-01-31 05:30:00,10510.0
2020-01-31 06:30:00,8640.0
2020-01-31 07:30:00,43530.0
2020-01-31 08:30:00,102320.0
2020-01-31 09:30:00,218520.0
2020-01-31 10:30:00,378630.0
2020-01-31 11:30:00,360790.0
2020-01-31 12:30:00,248610.0
2020-01-31 13:30:00,283320.0
2020-01-31 14:30:00,322940.0
2020-01-31 15:30:00,230050.0
2020-01-31 16:30:00,212790.0
2020-01-31 17:30:00,135420.0
2020-01-31 18:30:00,94960.0
2020-01-31 19:30:00,66250.0
2020-01-31 20:30:00,33960.0
2020-01-31 21:30:00,16840.0
2020-01-31 22:30:00,5590.0
2020-01-31 23:30:00,4290.0
2020-02-01 00:30:00,2860.0
2020-02-01 01:30:00,2210.0
2020-02-01 02:30:00,2360.0
2020-02-01 03:30:00,1490.0
2020-02-01 04:30:00,560.0
2020-02-01 05:30:00,2110.0
2020-02-01 06:30:00,2590.0
2020-02-01 07:30:00,2120.0
2020-02-01 08:30:00,2370.0
2020-02-01 09:30:00,3730.0
2020-02-01 10:30:00,5440.0
2020-02-01 11:30:00,3080.0
2020-02-01 12:30:00,5390.0
2020-02-01 13:30:00,5060.0
2020-02-01 14:30:00,3640.0
2020-02-01 15:30:00,4490.0
2020-02-01 16:30:00,5050.0
2020-02-01 17:30:00,9960.0
2020-02-01 18:30:00,7950.0
2020-02-01 19:30:00,12310.0
2020-02-01 20:30:00,5550.0
2020-02-01 21:30:00,9800.0
2020-02-01 22:30:00,8300.0
2020-02-01 23:30:00,5920.0
2020-02-02 00:30:00,4330.0
2020-02-02 01:30:00,2980.0
2020-02-02 02:30:00,3690.0
2020-02-02 03:30:00,830.0
2020-02-02 04:30:00,720.0
2020-02-02 05:30:00,3930.0
2020-02-02 06:30:00,2480.0
2020-02-02 07:30:00,1580.0
2020-02-02 08:30:00,2620.0
2020-02-02 09:30:00,1690.0
2020-02-02 10:30:00,2670.0
2020-02-02 11:30:00,3710.0
2020-02-02 12:30:00,1750.0
2020-02-02 13:30:00,3430.0
2020-02-02 14:30:00,3450.0
2020-02-02 15:30:00,2640.0
2020-02-02 16:30:00,3840.0
2020-02-02 17:30:00,3730.0
2020-02-02 18:30:00,7940.0
2020-02-02 19:30:00,3940.0
2020-02-02 20:30:00,4530.0
2020-02-02 21:30:00,5190.0
2020-02-02 22:30:00,3510.0
2020-02-02 23:30:00,2260.0
2020-02-03 00:00:00,2260.0
2020-02-03 00:30:00,2530.0
2020-02-03 01:30:00,4300.0
2020-02-03 02:30:00,3200.0
2020-02-03 03:30:00,610.0
2020-02-03 04:30:00,1700.0
2020-02-03 05:30:00,4100.0
2020-02-03 06:30:00,17150.0
2020-02-03 07:30:00,71510.0
2020-02-03 08:30:00,230070.0
2020-02-03 09:30:00,382020.0
2020-02-03 10:30:00,484000.0
2020-02-03 11:30:00,517320.0
2020-02-03 12:30:00,498400.0
2020-02-03 13:30:00,482960.0
2020-02-03 14:30:00,515040.0
2020-02-03 15:30:00,473530.0
2020-02-03 16:30:00,292970.0
2020-02-03 17:30:00,207240.0
2020-02-03 18:30:00,157970.0
2020-02-03 19:30:00,92790.0
2020-02-03 20:30:00,59400.0
2020-02-03 21:30:00,51820.0
2020-02-03 22:30:00,82700.0
2020-02-03 23:30:00,24910.0
2020-02-04 00:30:00,12710.0
2020-02-04 01:30:00,13650.0
2020-02-04 02:30:00,11240.0
2020-02-04 03:30:00,6960.0
2020-02-04 04:30:00,7440.0
2020-02-04 05:30:00,14130.0
2020-02-04 06:30:00,6730.0
2020-02-04 07:30:00,16800.0
2020-02-04 08:30:00,43920.0
2020-02-04 09:30:00,76100.0
2020-02-04 10:30:00,97120.0
2020-02-04 11:30:00,127490.0
2020-02-04 12:30:00,101950.0
2020-02-04 13:30:00,278780.0
2020-02-04 14:30:00,96060.0
2020-02-04 15:30:00,77560.0
2020-02-04 16:30:00,130590.0
2020-02-04 17:30:00,357590.0
2020-02-04 18:30:00,218370.0
2020-02-04 19:30:00,85490.0
2020-02-04 20:30:00,58390.0
2020-02-04 21:30:00,40690.0
2020-02-04 22:30:00,33260.0
2020-02-04 23:30:00,20520.0
2020-02-05 00:30:00,15670.0
2020-02-05 01:30:00,12020.0
2020-02-05 02:30:00,9700.0
2020-02-05 03:30:00,7440.0
2020-02-05 04:30:00,13830.0
2020-02-05 05:30:00,16020.0
2020-02-05 06:30:00,17460.0
2020-02-05 07:30:00,35310.0
2020-02-05 08:30:00,83110.0
2020-02-05 09:30:00,160810.0
2020-02-05 10:30:00,221850.0
2020-02-05 11:30:00,248780.0
2020-02-05 12:30:00,201720.0
2020-02-05 13:30:00,254850.0
2020-02-05 14:30:00,264110.0
2020-02-05 15:30:00,192500.0
2020-02-05 16:30:00,167330.0
2020-02-05 17:30:00,123140.0
2020-02-05 18:30:00,99630.0
2020-02-05 19:30:00,69660.0
2020-02-05 20:30:00,37100.0
2020-02-05 21:30:00,38430.0
2020-02-05 22:30:00,23040.0
2020-02-05 23:30:00,14170.0
2020-02-06 00:30:00,8050.0
2020-02-06 01:30:00,8370.0
2020-02-06 02:30:00,5920.0
2020-02-06 03:30:00,2650.0
2020-02-06 04:30:00,4590.0
2020-02-06 05:30:00,8800.0
2020-02-06 06:30:00,7590.0
2020-02-06 07:30:00,14870.0
2020-02-06 08:30:00,27740.0
2020-02-06 09:30:00,150060.0
2020-02-06 10:30:00,245570.0
2020-02-06 11:30:00,298290.0
2020-02-06 12:30:00,184280.0
2020-02-06 13:30:00,232890.0
2020-02-06 14:30:00,196320.0
2020-02-06 15:30:00,180100.0
2020-02-06 16:30:00,175110.0
2020-02-06 17:30:00,116100.0
2020-02-06 18:30:00,92780.0
2020-02-06 19:30:00,73400.0
2020-02-06 20:30:00,51590.0
2020-02-06 21:30:00,39230.0
2020-02-06 22:30:00,32780.0
2020-02-06 23:30:00,17120.0
2020-02-07 00:30:00,11450.0
2020-02-07 01:30:00,7660.0
2020-02-07 02:30:00,6240.0
2020-02-07 03:30:00,2220.0
2020-02-07 04:30:00,5500.0
2020-02-07 05:30:00,9890.0
2020-02-07 06:30:00,2370.0
2020-02-07 07:30:00,11080.0
2020-02-07 08:30:00,27750.0
2020-02-07 09:30:00,52660.0
2020-02-07 10:30:00,84400.0
2020-02-07 11:30:00,86090.0
2020-02-07 12:30:00,63540.0
2020-02-07 13:30:00,77400.0
2020-02-07 14:30:00,71640.0
2020-02-07 15:30:00,64170.0
2020-02-07 16:30:00,89300.0
2020-02-07 17:30:00,154590.0
2020-02-07 18:30:00,121160.0
2020-02-07 19:30:00,71070.0
2020-02-07 20:30:00,56520.0
2020-02-07 21:30:00,25460.0
2020-02-07 22:30:00,18450.0
2020-02-07 23:30:00,14530.0
2020-02-08 00:30:00,6430.0
2020-02-08 01:30:00,6130.0
2020-02-08 02:30:00,4460.0
2020-02-08 03:30:00,3930.0
2020-02-08 04:30:00,2590.0
2020-02-08 05:30:00,3520.0
2020-02-08 06:30:00,1040.0
2020-02-08 07:30:00,3300.0
2020-02-08 08:30:00,1440.0
2020-02-08 11:30:00,5170.0
2020-02-08 12:30:00,6690.0
2020-02-08 13:30:00,11260.0
2020-02-08 14:30:00,8690.0
2020-02-08 15:30:00,950.0
